test_image,response,resptime
./../img_out/final_20_12_7_4/portrait_9_r_12.jpeg,2,2.73999
./../img_out/final_20_12_7_4/nautre_8_r_12.jpeg,3,2.063863
./../img_out/final_20_12_7_4/art_5_r_4.jpeg,2,1.957359
./../img_out/final_20_12_7_4/nature_1_20.jpeg,4,1.588076
./../img_out/final_20_12_7_4/portrait_5.jpeg,4,17.981747
./../img_out/final_20_12_7_4/art_1_7.jpeg,4,1.11307
./../img_out/final_20_12_7_4/art_4.jpeg,4,0.918605
./../img_out/final_20_12_7_4/portrait_8_r_20.jpeg,4,1.741906
./../img_out/final_20_12_7_4/nature_5_r_7.jpeg,3,1.590951
./../img_out/final_20_12_7_4/art_1_r.jpeg,4,1.23284
./../img_out/final_20_12_7_4/art_3_20.jpeg,3,2.378207
./../img_out/final_20_12_7_4/nautre_9_20.jpeg,4,1.834442
./../img_out/final_20_12_7_4/art_5_r_12.jpeg,4,0.855102
./../img_out/final_20_12_7_4/art_2_7.jpeg,2,2.81937
./../img_out/final_20_12_7_4/portrait_6_r_4.jpeg,2,0.784809
./../img_out/final_20_12_7_4/portrait_4_r_20.jpeg,4,2.516624
./../img_out/final_20_12_7_4/portrait_7.jpeg,5,1.403984
./../img_out/final_20_12_7_4/art_8_4.jpeg,2,1.205092
./../img_out/final_20_12_7_4/nature_10_r.jpeg,4,5.663608
./../img_out/final_20_12_7_4/nature_1_12.jpeg,3,1.965407
./../img_out/final_20_12_7_4/art_9.jpeg,5,2.735118
./../img_out/final_20_12_7_4/nautre_8_12.jpeg,4,1.787625
./../img_out/final_20_12_7_4/nature_10_r_7.jpeg,3,1.404596
./../img_out/final_20_12_7_4/art_8.jpeg,3,2.397754
./../img_out/final_20_12_7_4/nature_1_r_7.jpeg,2,1.967421
./../img_out/final_20_12_7_4/portrait_7_r_4.jpeg,1,1.585196
./../img_out/final_20_12_7_4/portrait_3_12.jpeg,2,3.63487
./../img_out/final_20_12_7_4/art_5_r.jpeg,4,11.493211
./../img_out/final_20_12_7_4/portrait_5_20.jpeg,3,2.265828
./../img_out/final_20_12_7_4/portrait_6.jpeg,4,1.358961
./../img_out/final_20_12_7_4/nature_2_20.jpeg,3,2.789396
./../img_out/final_20_12_7_4/nature_3_4.jpeg,2,1.521639
./../img_out/final_20_12_7_4/nautre_9.jpeg,4,1.711001
./../img_out/final_20_12_7_4/art_3.jpeg,2,8.707473
./../img_out/final_20_12_7_4/portrait_8_12.jpeg,3,3.110003
./../img_out/final_20_12_7_4/art_6_r_12.jpeg,3,3.042736
./../img_out/final_20_12_7_4/nature_3_r_12.jpeg,3,0.914649
./../img_out/final_20_12_7_4/nautre_8_r_4.jpeg,2,2.703092
./../img_out/final_20_12_7_4/art_1_4.jpeg,2,1.736475
./../img_out/final_20_12_7_4/nature_1_r_4.jpeg,1,5.464926
./../img_out/final_20_12_7_4/portrait_6_r.jpeg,4,4.139599
./../img_out/final_20_12_7_4/art_10_r_12.jpeg,4,3.91144
./../img_out/final_20_12_7_4/nature_5_12.jpeg,5,2.463689
./../img_out/final_20_12_7_4/portrait_2_r_20.jpeg,5,1.057996
./../img_out/final_20_12_7_4/art_6.jpeg,4,2.09224
