,test_image,response,resptime,proband,rotation,image,category,sigma
151,art_4.jpeg,4,0.918605,Witek,False,art_4,art,original
152,portrait_8_r_20.jpeg,4,1.741906,Witek,True,portrait_8,portrait,20
153,nature_5_r_7.jpeg,3,1.590951,Witek,True,nature_5,nature,7
154,art_1_r.jpeg,4,1.23284,Witek,True,art_1,art,original
155,art_3_20.jpeg,3,2.378207,Witek,False,art_3,art,20
156,nautre_9_20.jpeg,4,1.834442,Witek,False,nautre_9,nautre,20
157,art_5_r_12.jpeg,4,0.855102,Witek,True,art_5,art,12
158,art_2_7.jpeg,2,2.81937,Witek,False,art_2,art,7
159,portrait_6_r_4.jpeg,2,0.784809,Witek,True,portrait_6,portrait,4
160,portrait_4_r_20.jpeg,4,2.516624,Witek,True,portrait_4,portrait,20
161,portrait_7.jpeg,5,1.403984,Witek,False,portrait_7,portrait,original
162,art_8_4.jpeg,2,1.205092,Witek,False,art_8,art,4
163,nature_10_r.jpeg,4,5.663608,Witek,True,nature_10,nature,original
164,nature_1_12.jpeg,3,1.965407,Witek,False,nature_1,nature,12
165,art_9.jpeg,5,2.735118,Witek,False,art_9,art,original
166,nautre_8_12.jpeg,4,1.787625,Witek,False,nautre_8,nautre,12
167,nature_10_r_7.jpeg,3,1.404596,Witek,True,nature_10,nature,7
168,art_8.jpeg,3,2.397754,Witek,False,art_8,art,original
169,nature_1_r_7.jpeg,2,1.967421,Witek,True,nature_1,nature,7
170,portrait_7_r_4.jpeg,1,1.585196,Witek,True,portrait_7,portrait,4
171,portrait_3_12.jpeg,2,3.63487,Witek,False,portrait_3,portrait,12
172,art_5_r.jpeg,4,11.493211,Witek,True,art_5,art,original
173,portrait_5_20.jpeg,3,2.265828,Witek,False,portrait_5,portrait,20
174,portrait_6.jpeg,4,1.358961,Witek,False,portrait_6,portrait,original
175,nature_2_20.jpeg,3,2.789396,Witek,False,nature_2,nature,20
176,nature_3_4.jpeg,2,1.521639,Witek,False,nature_3,nature,4
177,nautre_9.jpeg,4,1.711001,Witek,False,nautre_9,nautre,original
178,art_3.jpeg,2,8.707473,Witek,False,art_3,art,original
179,portrait_8_12.jpeg,3,3.110003,Witek,False,portrait_8,portrait,12
180,art_6_r_12.jpeg,3,3.042736,Witek,True,art_6,art,12
181,nature_3_r_12.jpeg,3,0.914649,Witek,True,nature_3,nature,12
182,nautre_8_r_4.jpeg,2,2.703092,Witek,True,nautre_8,nautre,4
183,art_1_4.jpeg,2,1.736475,Witek,False,art_1,art,4
184,nature_1_r_4.jpeg,1,5.464926,Witek,True,nature_1,nature,4
185,portrait_6_r.jpeg,4,4.139599,Witek,True,portrait_6,portrait,original
186,art_10_r_12.jpeg,4,3.91144,Witek,True,art_10,art,12
187,nature_5_12.jpeg,5,2.463689,Witek,False,nature_5,nature,12
188,portrait_2_r_20.jpeg,5,1.057996,Witek,True,portrait_2,portrait,20
189,art_6.jpeg,4,2.09224,Witek,False,art_6,art,original
190,nature_2_r_4.jpeg,1,1.289642,Witek,True,nature_2,nature,4
191,art_5_7.jpeg,2,2.156208,Witek,False,art_5,art,7
192,nature_5_r_20.jpeg,5,1.441255,Witek,True,nature_5,nature,20
193,art_7_r_4.jpeg,2,1.736516,Witek,True,art_7,art,4
194,nature_6_4.jpeg,1,0.887206,Witek,False,nature_6,nature,4
195,art_1_r_12.jpeg,4,1.929715,Witek,True,art_1,art,12
196,nature_1_4.jpeg,1,2.367403,Witek,False,nature_1,nature,4
197,portrait_10_12.jpeg,2,2.206214,Witek,False,portrait_10,portrait,12
198,nautre_9_r_7.jpeg,3,1.928289,Witek,True,nautre_9,nautre,7
199,nature_2_r_12.jpeg,2,1.614221,Witek,True,nature_2,nature,12
200,art_8_r_4.jpeg,1,1.152117,Witek,True,art_8,art,4
201,portrait_10.jpeg,4,1.991125,Witek,False,portrait_10,portrait,original
202,portrait_5_r_4.jpeg,1,2.630412,Witek,True,portrait_5,portrait,4
203,nature_4_20.jpeg,3,1.690512,Witek,False,nature_4,nature,20
204,art_3_r.jpeg,5,1.773644,Witek,True,art_3,art,original
205,portrait_10_r.jpeg,4,5.156003,Witek,True,portrait_10,portrait,original
206,nautre_9_r_12.jpeg,3,2.178157,Witek,True,nautre_9,nautre,12
207,nature_4_r_20.jpeg,2,1.229872,Witek,True,nature_4,nature,20
208,art_3_12.jpeg,4,1.410996,Witek,False,art_3,art,12
209,nature_2_r.jpeg,5,4.338376,Witek,True,nature_2,nature,original
210,art_4_r_4.jpeg,2,1.564065,Witek,True,art_4,art,4
211,portrait_6_r_12.jpeg,3,1.721351,Witek,True,portrait_6,portrait,12
212,art_8_20.jpeg,3,1.800955,Witek,False,art_8,art,20
213,portrait_1_r_20.jpeg,4,1.839574,Witek,True,portrait_1,portrait,20
214,portrait_10_r_7.jpeg,3,0.080852,Witek,True,portrait_10,portrait,7
215,art_1_r_20.jpeg,4,3.071252,Witek,True,art_1,art,20
216,portrait_4_20.jpeg,4,1.478379,Witek,False,portrait_4,portrait,20
217,portrait_1_4.jpeg,1,1.649538,Witek,False,portrait_1,portrait,4
218,art_7_7.jpeg,2,2.169142,Witek,False,art_7,art,7
219,portrait_7_r_20.jpeg,3,2.972021,Witek,True,portrait_7,portrait,20
220,nature_7.jpeg,4,1.250276,Witek,False,nature_7,nature,original
221,art_3_r_20.jpeg,4,0.952997,Witek,True,art_3,art,20
222,art_8_r.jpeg,4,1.204371,Witek,True,art_8,art,original
223,art_10_4.jpeg,2,2.020077,Witek,False,art_10,art,4
224,portrait_1_7.jpeg,2,1.394487,Witek,False,portrait_1,portrait,7
225,portrait_4_7.jpeg,1,1.056271,Witek,False,portrait_4,portrait,7
226,nature_6_20.jpeg,3,1.338002,Witek,False,nature_6,nature,20
227,art_4_r.jpeg,4,1.902505,Witek,True,art_4,art,original
228,nature_10_12.jpeg,3,0.891948,Witek,False,nature_10,nature,12
229,nature_5.jpeg,5,1.497881,Witek,False,nature_5,nature,original
230,art_2_4.jpeg,2,1.22242,Witek,False,art_2,art,4
231,portrait_7_r_7.jpeg,2,10.008787,Witek,True,portrait_7,portrait,7
232,art_6_4.jpeg,2,1.36677,Witek,False,art_6,art,4
233,art_8_12.jpeg,2,2.114424,Witek,False,art_8,art,12
234,nautre_8_20.jpeg,4,1.566595,Witek,False,nautre_8,nautre,20
235,nature_4_12.jpeg,3,0.918558,Witek,False,nature_4,nature,12
236,nature_6.jpeg,5,1.685287,Witek,False,nature_6,nature,original
237,portrait_3.jpeg,5,1.616619,Witek,False,portrait_3,portrait,original
238,portrait_8.jpeg,5,0.650732,Witek,False,portrait_8,portrait,original
239,art_10_r_4.jpeg,2,1.293883,Witek,True,art_10,art,4
240,nautre_8_r_7.jpeg,3,2.202187,Witek,True,nautre_8,nautre,7
241,art_7.jpeg,4,12.55349,Witek,False,art_7,art,original
242,art_6_r_4.jpeg,3,1.137929,Witek,True,art_6,art,4
243,portrait_3_7.jpeg,3,1.335527,Witek,False,portrait_3,portrait,7
244,art_2_r_12.jpeg,4,2.870192,Witek,True,art_2,art,12
245,nature_5_4.jpeg,2,1.674069,Witek,False,nature_5,nature,4
246,nature_7_r_4.jpeg,2,0.869465,Witek,True,nature_7,nature,4
247,portrait_5_r_20.jpeg,4,2.148982,Witek,True,portrait_5,portrait,20
248,nature_3_r_7.jpeg,3,1.126225,Witek,True,nature_3,nature,7
249,portrait_6_r_20.jpeg,5,1.369881,Witek,True,portrait_6,portrait,20
250,portrait_7_r.jpeg,5,0.79309,Witek,True,portrait_7,portrait,original
251,nature_4_r_7.jpeg,3,6.148541,Witek,True,nature_4,nature,7
252,nature_10_r_4.jpeg,2,1.630338,Witek,True,nature_10,nature,4
253,art_8_r_12.jpeg,3,1.513861,Witek,True,art_8,art,12
254,portrait_10_r_4.jpeg,1,1.091669,Witek,True,portrait_10,portrait,4
255,art_2_20.jpeg,3,2.326181,Witek,False,art_2,art,20
256,portrait_5_12.jpeg,2,1.328873,Witek,False,portrait_5,portrait,12
257,portrait_4_r_7.jpeg,2,2.510392,Witek,True,portrait_4,portrait,7
258,portrait_3_r.jpeg,3,2.234853,Witek,True,portrait_3,portrait,original
259,art_9_4.jpeg,2,1.822638,Witek,False,art_9,art,4
260,portrait_8_r.jpeg,5,2.482163,Witek,True,portrait_8,portrait,original
261,art_10.jpeg,3,2.843463,Witek,False,art_10,art,original
262,portrait_1_r_12.jpeg,5,1.073355,Witek,True,portrait_1,portrait,12
263,art_1_20.jpeg,3,1.982297,Witek,False,art_1,art,20
264,art_3_r_12.jpeg,4,3.725797,Witek,True,art_3,art,12
265,portrait_4_r.jpeg,4,5.512441,Witek,True,portrait_4,portrait,original
266,portrait_1_r_7.jpeg,2,1.043548,Witek,True,portrait_1,portrait,7
267,art_10_r_7.jpeg,3,2.36813,Witek,True,art_10,art,7
268,art_5_12.jpeg,3,5.037338,Witek,False,art_5,art,12
269,portrait_9_12.jpeg,3,1.19535,Witek,False,portrait_9,portrait,12
270,art_9_r_20.jpeg,3,1.832079,Witek,True,art_9,art,20
271,portrait_7_12.jpeg,3,1.444302,Witek,False,portrait_7,portrait,12
272,portrait_5_r_12.jpeg,2,2.540649,Witek,True,portrait_5,portrait,12
273,art_5_r_7.jpeg,2,4.80706,Witek,True,art_5,art,7
274,portrait_6_7.jpeg,1,1.23,Witek,False,portrait_6,portrait,7
275,art_6_r.jpeg,2,0.699526,Witek,True,art_6,art,original
276,portrait_4_4.jpeg,1,0.749006,Witek,False,portrait_4,portrait,4
277,portrait_9.jpeg,4,1.807415,Witek,False,portrait_9,portrait,original
278,nature_6_12.jpeg,4,2.736084,Witek,False,nature_6,nature,12
279,nature_2_12.jpeg,3,2.072854,Witek,False,nature_2,nature,12
280,art_8_7.jpeg,3,1.097823,Witek,False,art_8,art,7
281,nature_10_20.jpeg,2,2.026456,Witek,False,nature_10,nature,20
282,art_2_12.jpeg,4,2.239015,Witek,False,art_2,art,12
283,nature_4.jpeg,4,1.737447,Witek,False,nature_4,nature,original
284,portrait_8_r_4.jpeg,2,1.922687,Witek,True,portrait_8,portrait,4
285,art_9_7.jpeg,2,5.375967,Witek,False,art_9,art,7
286,portrait_7_20.jpeg,5,2.083186,Witek,False,portrait_7,portrait,20
287,nature_5_20.jpeg,5,3.445346,Witek,False,nature_5,nature,20
288,art_6_12.jpeg,2,1.740972,Witek,False,art_6,art,12
289,portrait_8_r_12.jpeg,4,1.941317,Witek,True,portrait_8,portrait,12
290,nautre_8.jpeg,4,3.100317,Witek,False,nautre_8,nautre,original
291,nature_6_r_12.jpeg,4,0.913652,Witek,True,nature_6,nature,12
292,nature_4_r.jpeg,3,4.876807,Witek,True,nature_4,nature,original
293,portrait_5_r_7.jpeg,3,1.395319,Witek,True,portrait_5,portrait,7
294,portrait_1.jpeg,4,5.397149,Witek,False,portrait_1,portrait,original
295,art_4_20.jpeg,5,2.111126,Witek,False,art_4,art,20
296,portrait_9_7.jpeg,3,1.129737,Witek,False,portrait_9,portrait,7
297,nature_6_r_7.jpeg,4,1.344108,Witek,True,nature_6,nature,7
298,nature_7_r_20.jpeg,4,11.173291,Witek,True,nature_7,nature,20
299,nature_4_r_12.jpeg,3,1.097438,Witek,True,nature_4,nature,12
0,nature_3_r.jpeg,4,3.502104,johann,True,nature_3,nature,original
1,portrait_9_4.jpeg,2,0.879264,johann,False,portrait_9,portrait,4
2,art_6_20.jpeg,2,1.139031,johann,False,art_6,art,20
3,art_9_12.jpeg,3,2.331891,johann,False,art_9,art,12
4,nature_10_7.jpeg,2,0.844067,johann,False,nature_10,nature,7
5,nautre_9_r.jpeg,3,2.169028,johann,True,nautre_9,nautre,original
6,art_5.jpeg,3,1.276772,johann,False,art_5,art,original
7,nature_2_7.jpeg,2,0.853129,johann,False,nature_2,nature,7
8,portrait_4_r_4.jpeg,1,0.965624,johann,True,portrait_4,portrait,4
9,nautre_8_7.jpeg,2,0.773148,johann,False,nautre_8,nautre,7
10,nature_3.jpeg,3,1.319635,johann,False,nature_3,nature,original
11,portrait_8_4.jpeg,2,2.999601,johann,False,portrait_8,portrait,4
12,nature_2_r_20.jpeg,2,1.412851,johann,True,nature_2,nature,20
13,nautre_9_r_20.jpeg,3,1.494271,johann,True,nautre_9,nautre,20
14,art_9_r_7.jpeg,2,4.487768,johann,True,art_9,art,7
15,portrait_3_r_12.jpeg,4,1.355324,johann,True,portrait_3,portrait,12
16,portrait_1_12.jpeg,5,1.173932,johann,False,portrait_1,portrait,12
17,portrait_2_4.jpeg,2,0.847199,johann,False,portrait_2,portrait,4
18,portrait_6_r_7.jpeg,2,0.960368,johann,True,portrait_6,portrait,7
19,art_3_r_7.jpeg,2,2.409866,johann,True,art_3,art,7
20,nature_1_r_20.jpeg,3,1.201378,johann,True,nature_1,nature,20
21,nautre_8_r_20.jpeg,4,2.997737,johann,True,nautre_8,nautre,20
22,portrait_2_7.jpeg,3,1.658156,johann,False,portrait_2,portrait,7
23,portrait_9_r_20.jpeg,4,2.573652,johann,True,portrait_9,portrait,20
24,nature_1_r_12.jpeg,2,0.925558,johann,True,nature_1,nature,12
25,art_9_20.jpeg,4,2.735604,johann,False,art_9,art,20
26,nature_2_4.jpeg,2,2.898161,johann,False,nature_2,nature,4
27,portrait_10_7.jpeg,2,2.088302,johann,False,portrait_10,portrait,7
28,portrait_1_20.jpeg,5,1.267283,johann,False,portrait_1,portrait,20
29,art_7_12.jpeg,2,2.774987,johann,False,art_7,art,12
30,portrait_6_12.jpeg,3,2.887316,johann,False,portrait_6,portrait,12
31,nature_3_20.jpeg,4,1.395473,johann,False,nature_3,nature,20
32,nautre_8_r.jpeg,2,1.274577,johann,True,nautre_8,nautre,original
33,nature_5_7.jpeg,2,1.043823,johann,False,nature_5,nature,7
34,portrait_2.jpeg,5,1.01805,johann,False,portrait_2,portrait,original
35,nature_7_r_7.jpeg,3,2.054257,johann,True,nature_7,nature,7
36,portrait_6_4.jpeg,1,1.205834,johann,False,portrait_6,portrait,4
37,portrait_8_20.jpeg,5,1.973795,johann,False,portrait_8,portrait,20
38,portrait_7_4.jpeg,2,2.010054,johann,False,portrait_7,portrait,4
39,art_8_r_7.jpeg,2,1.347387,johann,True,art_8,art,7
40,nature_4_4.jpeg,2,0.960385,johann,False,nature_4,nature,4
41,art_2_r_20.jpeg,4,3.901366,johann,True,art_2,art,20
42,art_7_r_12.jpeg,4,1.22159,johann,True,art_7,art,12
43,art_1_r_4.jpeg,3,1.063211,johann,True,art_1,art,4
44,nautre_9_12.jpeg,4,3.127045,johann,False,nautre_9,nautre,12
45,nature_3_r_20.jpeg,4,5.1643,johann,True,nature_3,nature,20
46,art_9_r_12.jpeg,2,1.276915,johann,True,art_9,art,12
47,portrait_7_7.jpeg,2,3.550637,johann,False,portrait_7,portrait,7
48,nature_6_r.jpeg,1,2.694647,johann,True,nature_6,nature,original
49,nature_7_4.jpeg,2,1.571736,johann,False,nature_7,nature,4
50,art_7_20.jpeg,4,2.563978,johann,False,art_7,art,20
51,portrait_5_7.jpeg,2,1.327569,johann,False,portrait_5,portrait,7
52,nature_2_r_7.jpeg,2,0.883496,johann,True,nature_2,nature,7
53,nature_10_4.jpeg,2,0.70496,johann,False,nature_10,nature,4
54,portrait_2_12.jpeg,5,0.898374,johann,False,portrait_2,portrait,12
55,portrait_5_4.jpeg,2,0.648224,johann,False,portrait_5,portrait,4
56,art_1_12.jpeg,4,2.843168,johann,False,art_1,art,12
57,nautre_8_4.jpeg,2,2.146298,johann,False,nautre_8,nautre,4
58,nature_3_r_4.jpeg,2,3.262293,johann,True,nature_3,nature,4
59,nature_10.jpeg,4,1.631269,johann,False,nature_10,nature,original
60,art_5_20.jpeg,4,5.782218,johann,False,art_5,art,20
61,art_10_20.jpeg,2,2.849069,johann,False,art_10,art,20
62,art_2_r_7.jpeg,2,1.599686,johann,True,art_2,art,7
63,portrait_9_20.jpeg,4,3.192694,johann,False,portrait_9,portrait,20
64,art_5_4.jpeg,1,1.568492,johann,False,art_5,art,4
65,art_6_7.jpeg,2,2.007039,johann,False,art_6,art,7
66,portrait_2_r_7.jpeg,4,0.968019,johann,True,portrait_2,portrait,7
67,portrait_3_r_4.jpeg,1,1.137528,johann,True,portrait_3,portrait,4
68,art_4_r_12.jpeg,4,2.014011,johann,True,art_4,art,12
69,portrait_4.jpeg,5,1.019559,johann,False,portrait_4,portrait,original
70,portrait_2_r_12.jpeg,5,1.307867,johann,True,portrait_2,portrait,12
71,portrait_9_r_7.jpeg,2,1.353582,johann,True,portrait_9,portrait,7
72,nature_6_7.jpeg,2,1.701089,johann,False,nature_6,nature,7
73,art_3_7.jpeg,4,0.966614,johann,False,art_3,art,7
74,portrait_2_r_4.jpeg,1,1.887409,johann,True,portrait_2,portrait,4
75,art_10_r_20.jpeg,2,1.490433,johann,True,art_10,art,20
76,art_6_r_7.jpeg,2,1.876951,johann,True,art_6,art,7
77,art_2.jpeg,3,1.336727,johann,False,art_2,art,original
78,nautre_9_4.jpeg,3,2.218293,johann,False,nautre_9,nautre,4
79,portrait_3_20.jpeg,5,1.070638,johann,False,portrait_3,portrait,20
80,nature_10_r_20.jpeg,4,1.593902,johann,True,nature_10,nature,20
81,nature_6_r_4.jpeg,2,1.268289,johann,True,nature_6,nature,4
82,nature_1_r.jpeg,2,3.440425,johann,True,nature_1,nature,original
83,portrait_9_r_4.jpeg,2,2.167448,johann,True,portrait_9,portrait,4
84,portrait_8_r_7.jpeg,2,1.263747,johann,True,portrait_8,portrait,7
85,art_7_4.jpeg,2,5.160272,johann,False,art_7,art,4
86,art_4_12.jpeg,4,1.156495,johann,False,art_4,art,12
87,portrait_10_r_12.jpeg,4,7.252806,johann,True,portrait_10,portrait,12
88,portrait_3_4.jpeg,1,1.06427,johann,False,portrait_3,portrait,4
89,nature_7_r_12.jpeg,4,1.80998,johann,True,nature_7,nature,12
90,nature_5_r_12.jpeg,2,1.405199,johann,True,nature_5,nature,12
91,art_1_r_7.jpeg,3,5.479911,johann,True,art_1,art,7
92,portrait_1_r_4.jpeg,4,2.164856,johann,True,portrait_1,portrait,4
93,nature_7_12.jpeg,3,8.547534,johann,False,nature_7,nature,12
94,portrait_6_20.jpeg,5,3.190714,johann,False,portrait_6,portrait,20
95,art_10_7.jpeg,2,2.418929,johann,False,art_10,art,7
96,portrait_4_r_12.jpeg,2,1.419295,johann,True,portrait_4,portrait,12
97,nature_3_7.jpeg,2,7.435698,johann,False,nature_3,nature,7
98,art_7_r.jpeg,4,3.194244,johann,True,art_7,art,original
99,portrait_9_r.jpeg,5,3.883308,johann,True,portrait_9,portrait,original
100,portrait_10_4.jpeg,1,1.052595,johann,False,portrait_10,portrait,4
101,nature_7_20.jpeg,4,1.87426,johann,False,nature_7,nature,20
102,nature_4_7.jpeg,2,3.660928,johann,False,nature_4,nature,7
103,art_4_r_20.jpeg,4,0.971038,johann,True,art_4,art,20
104,art_5_r_20.jpeg,3,1.774899,johann,True,art_5,art,20
105,nature_1.jpeg,3,1.062043,johann,False,nature_1,nature,original
106,nautre_9_r_4.jpeg,3,1.205816,johann,True,nautre_9,nautre,4
107,art_7_r_7.jpeg,2,1.492971,johann,True,art_7,art,7
108,portrait_4_12.jpeg,2,1.695502,johann,False,portrait_4,portrait,12
109,nature_3_12.jpeg,4,1.619364,johann,False,nature_3,nature,12
110,art_2_r.jpeg,3,3.383752,johann,True,art_2,art,original
111,portrait_3_r_20.jpeg,4,1.506591,johann,True,portrait_3,portrait,20
112,nature_5_r_4.jpeg,2,1.590988,johann,True,nature_5,nature,4
113,art_6_r_20.jpeg,4,2.867623,johann,True,art_6,art,20
114,portrait_5_r.jpeg,5,3.668145,johann,True,portrait_5,portrait,original
115,art_1.jpeg,5,1.687041,johann,False,art_1,art,original
116,portrait_8_7.jpeg,1,1.227138,johann,False,portrait_8,portrait,7
117,nature_10_r_12.jpeg,2,1.251511,johann,True,nature_10,nature,12
118,nature_7_r.jpeg,3,2.298144,johann,True,nature_7,nature,original
119,portrait_2_20.jpeg,5,1.124399,johann,False,portrait_2,portrait,20
120,nature_5_r.jpeg,5,1.647252,johann,True,nature_5,nature,original
121,art_3_r_4.jpeg,2,1.055343,johann,True,art_3,art,4
122,art_4_4.jpeg,1,1.011092,johann,False,art_4,art,4
123,art_7_r_20.jpeg,4,2.730083,johann,True,art_7,art,20
124,art_2_r_4.jpeg,1,2.116042,johann,True,art_2,art,4
125,portrait_10_r_20.jpeg,4,2.268902,johann,True,portrait_10,portrait,20
126,portrait_2_r.jpeg,5,2.898164,johann,True,portrait_2,portrait,original
127,portrait_3_r_7.jpeg,2,2.637615,johann,True,portrait_3,portrait,7
128,art_10_12.jpeg,2,1.998806,johann,False,art_10,art,12
129,art_8_r_20.jpeg,2,1.531611,johann,True,art_8,art,20
130,portrait_10_20.jpeg,4,1.251373,johann,False,portrait_10,portrait,20
131,art_3_4.jpeg,2,2.9476,johann,False,art_3,art,4
132,art_4_r_7.jpeg,2,2.052658,johann,True,art_4,art,7
133,nature_6_r_20.jpeg,2,1.525224,johann,True,nature_6,nature,20
134,nature_4_r_4.jpeg,3,4.419764,johann,True,nature_4,nature,4
135,art_9_r_4.jpeg,2,2.67296,johann,True,art_9,art,4
136,art_10_r.jpeg,3,1.032347,johann,True,art_10,art,original
137,nature_7_7.jpeg,4,1.879679,johann,False,nature_7,nature,7
138,portrait_7_r_12.jpeg,4,2.229739,johann,True,portrait_7,portrait,12
139,nature_1_7.jpeg,2,2.192108,johann,False,nature_1,nature,7
140,portrait_1_r.jpeg,5,1.610256,johann,True,portrait_1,portrait,original
141,nature_2.jpeg,2,9.537539,johann,False,nature_2,nature,original
142,art_9_r.jpeg,4,5.885518,johann,True,art_9,art,original
143,art_4_7.jpeg,2,4.442515,johann,False,art_4,art,7
144,nautre_9_7.jpeg,2,5.572078,johann,False,nautre_9,nautre,7
145,portrait_9_r_12.jpeg,4,1.105204,johann,True,portrait_9,portrait,12
146,nautre_8_r_12.jpeg,4,3.215942,johann,True,nautre_8,nautre,12
147,art_5_r_4.jpeg,2,0.931613,johann,True,art_5,art,4
148,nature_1_20.jpeg,3,4.742264,johann,False,nature_1,nature,20
149,portrait_5.jpeg,5,3.585665,johann,False,portrait_5,portrait,original
150,art_1_7.jpeg,2,1.567527,johann,False,art_1,art,7
151,art_4.jpeg,4,1.397827,johann,False,art_4,art,original
152,portrait_8_r_20.jpeg,5,2.343981,johann,True,portrait_8,portrait,20
153,nature_5_r_7.jpeg,2,0.913185,johann,True,nature_5,nature,7
154,art_1_r.jpeg,2,1.235378,johann,True,art_1,art,original
155,art_3_20.jpeg,4,1.661167,johann,False,art_3,art,20
156,nautre_9_20.jpeg,4,0.984236,johann,False,nautre_9,nautre,20
157,art_5_r_12.jpeg,4,0.983806,johann,True,art_5,art,12
158,art_2_7.jpeg,2,1.53228,johann,False,art_2,art,7
159,portrait_6_r_4.jpeg,2,1.045539,johann,True,portrait_6,portrait,4
160,portrait_4_r_20.jpeg,2,1.92325,johann,True,portrait_4,portrait,20
161,portrait_7.jpeg,5,1.268833,johann,False,portrait_7,portrait,original
162,art_8_4.jpeg,2,1.5052,johann,False,art_8,art,4
163,nature_10_r.jpeg,4,1.930863,johann,True,nature_10,nature,original
164,nature_1_12.jpeg,2,1.034258,johann,False,nature_1,nature,12
165,art_9.jpeg,4,2.341731,johann,False,art_9,art,original
166,nautre_8_12.jpeg,3,2.797015,johann,False,nautre_8,nautre,12
167,nature_10_r_7.jpeg,2,1.968261,johann,True,nature_10,nature,7
168,art_8.jpeg,3,2.867109,johann,False,art_8,art,original
169,nature_1_r_7.jpeg,2,1.050154,johann,True,nature_1,nature,7
170,portrait_7_r_4.jpeg,2,4.699208,johann,True,portrait_7,portrait,4
171,portrait_3_12.jpeg,4,1.02035,johann,False,portrait_3,portrait,12
172,art_5_r.jpeg,4,2.891371,johann,True,art_5,art,original
173,portrait_5_20.jpeg,4,3.377006,johann,False,portrait_5,portrait,20
174,portrait_6.jpeg,5,1.549078,johann,False,portrait_6,portrait,original
175,nature_2_20.jpeg,3,2.083395,johann,False,nature_2,nature,20
176,nature_3_4.jpeg,1,1.237011,johann,False,nature_3,nature,4
177,nautre_9.jpeg,4,2.16814,johann,False,nautre_9,nautre,original
178,art_3.jpeg,4,2.493903,johann,False,art_3,art,original
179,portrait_8_12.jpeg,4,1.819038,johann,False,portrait_8,portrait,12
180,art_6_r_12.jpeg,2,3.780503,johann,True,art_6,art,12
181,nature_3_r_12.jpeg,5,1.579864,johann,True,nature_3,nature,12
182,nautre_8_r_4.jpeg,1,1.321693,johann,True,nautre_8,nautre,4
183,art_1_4.jpeg,2,1.675983,johann,False,art_1,art,4
184,nature_1_r_4.jpeg,2,1.518605,johann,True,nature_1,nature,4
185,portrait_6_r.jpeg,5,1.396745,johann,True,portrait_6,portrait,original
186,art_10_r_12.jpeg,4,3.929797,johann,True,art_10,art,12
187,nature_5_12.jpeg,2,0.927037,johann,False,nature_5,nature,12
188,portrait_2_r_20.jpeg,5,0.903902,johann,True,portrait_2,portrait,20
189,art_6.jpeg,5,1.331055,johann,False,art_6,art,original
190,nature_2_r_4.jpeg,1,4.323947,johann,True,nature_2,nature,4
191,art_5_7.jpeg,2,1.087083,johann,False,art_5,art,7
192,nature_5_r_20.jpeg,3,1.615499,johann,True,nature_5,nature,20
193,art_7_r_4.jpeg,2,2.037153,johann,True,art_7,art,4
194,nature_6_4.jpeg,2,1.436897,johann,False,nature_6,nature,4
195,art_1_r_12.jpeg,4,3.546826,johann,True,art_1,art,12
196,nature_1_4.jpeg,2,3.546595,johann,False,nature_1,nature,4
197,portrait_10_12.jpeg,4,1.244506,johann,False,portrait_10,portrait,12
198,nautre_9_r_7.jpeg,2,4.218131,johann,True,nautre_9,nautre,7
199,nature_2_r_12.jpeg,2,1.23729,johann,True,nature_2,nature,12
200,art_8_r_4.jpeg,2,1.573707,johann,True,art_8,art,4
201,portrait_10.jpeg,5,2.451268,johann,False,portrait_10,portrait,original
202,portrait_5_r_4.jpeg,1,1.187148,johann,True,portrait_5,portrait,4
203,nature_4_20.jpeg,4,6.609051,johann,False,nature_4,nature,20
204,art_3_r.jpeg,4,1.072578,johann,True,art_3,art,original
205,portrait_10_r.jpeg,4,1.962738,johann,True,portrait_10,portrait,original
206,nautre_9_r_12.jpeg,4,0.922631,johann,True,nautre_9,nautre,12
207,nature_4_r_20.jpeg,4,2.933412,johann,True,nature_4,nature,20
208,art_3_12.jpeg,2,1.262941,johann,False,art_3,art,12
209,nature_2_r.jpeg,4,1.318661,johann,True,nature_2,nature,original
210,art_4_r_4.jpeg,2,3.445063,johann,True,art_4,art,4
211,portrait_6_r_12.jpeg,2,4.318772,johann,True,portrait_6,portrait,12
212,art_8_20.jpeg,2,1.967043,johann,False,art_8,art,20
213,portrait_1_r_20.jpeg,4,1.374957,johann,True,portrait_1,portrait,20
214,portrait_10_r_7.jpeg,3,1.582598,johann,True,portrait_10,portrait,7
215,art_1_r_20.jpeg,2,6.523672,johann,True,art_1,art,20
216,portrait_4_20.jpeg,3,8.679075,johann,False,portrait_4,portrait,20
217,portrait_1_4.jpeg,1,1.376323,johann,False,portrait_1,portrait,4
218,art_7_7.jpeg,2,1.514017,johann,False,art_7,art,7
219,portrait_7_r_20.jpeg,4,1.282587,johann,True,portrait_7,portrait,20
220,nature_7.jpeg,3,2.680645,johann,False,nature_7,nature,original
221,art_3_r_20.jpeg,3,5.432586,johann,True,art_3,art,20
222,art_8_r.jpeg,3,1.634035,johann,True,art_8,art,original
223,art_10_4.jpeg,1,1.260846,johann,False,art_10,art,4
224,portrait_1_7.jpeg,2,1.315091,johann,False,portrait_1,portrait,7
225,portrait_4_7.jpeg,1,1.1912,johann,False,portrait_4,portrait,7
226,nature_6_20.jpeg,2,1.205891,johann,False,nature_6,nature,20
